tempo,chroma_mean,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,filename,label,cluster
123.046875,0.50659364,2718.14953255828,-181.18803,50.818577,32.253418,28.63765,16.016954,22.545498,11.370345,10.898908,3.8982213,8.90615,4.651443,4.286256,0.06640058,The Candy Dealers - Stepping Out Frankie J.mp3,Favorites,3
123.046875,0.55228806,2540.794421675635,-101.965675,65.68967,22.563013,38.16057,10.262081,8.925163,-7.427041,5.1188083,-4.7932706,0.46546224,-3.9859488,5.4093537,6.359,Kevin McKay - The Oooh Song (Original Mix) [ClapCrate.com].mp3,Favorites,0
123.046875,0.6157377,3269.4384617745195,-126.03253,36.600433,-7.8204904,14.727796,-2.2432804,5.306447,-4.0480027,1.0548294,-7.4955463,-2.370978,-5.24391,1.1784332,-2.4131227,Mario Cruz - Hiroshima (Ben Delay Remix) [ClapCrate.com].mp3,Favorites,1
123.046875,0.55102825,3004.853157335036,-88.89738,46.80657,26.739569,30.47623,10.582335,34.048637,14.536156,14.547944,8.339736,17.34871,6.4892516,7.3739753,1.01946,"Abm - 5dfc2b3f-8d49-41b5-b685-b5f7b7978b35 - Ridney, Husky, XIRA - You Ain-t Breakin- My Heart (Husky-s VIP Extended Club Mix).m4a",Favorites,3
63.02400915,0.57698303,3637.875451096109,-163.2679,24.967659,11.268069,13.171885,17.47825,15.834491,10.942344,8.224035,3.6190534,5.561418,4.8866,0.8453605,7.872557,Funky Trunkers - Soul Power (Original Mix).mp3,Favorites,2
123.046875,0.62951833,3420.7160653579976,-141.34657,29.76203,18.119776,13.709837,8.6768055,18.594902,7.396532,11.792993,4.273501,9.011055,2.500786,8.252363,3.650532,Dale Move - Funky Bass Town (Extended Mix).mp3,Favorites,1
83.35433468,0.554181,3570.837990933705,-110.97317,24.913746,-12.9973755,4.827634,-16.72024,-2.3104935,-14.223353,-6.7780786,-14.897557,-5.5702014,-11.520689,-5.71374,-10.692867,Qubiko - Closer (Original Mix).mp3,Favorites,2
123.046875,0.6101074,3643.799775362376,-179.21657,30.772736,5.2307568,21.093748,8.124376,9.833389,2.76997,8.616789,-0.41394752,8.056909,2.2810795,4.068983,2.577372,Inland Knights and Larry Fives feat Nica Brooke - Sticky Fingers (Inland Knights - Another Way).mp3,Favorites,2
123.046875,0.49121237,2951.942729150925,-138.17412,64.72676,28.390533,21.130957,-3.8807185,2.63365,-8.465221,1.5307643,-7.0981636,0.9265385,-1.741053,3.8715632,-0.7943839,Rucks - Find Someone.mp3,Favorites,3
123.046875,0.6066113,3024.280337698317,-86.75252,57.111553,1.0367897,11.642251,-10.580754,8.982832,-3.5907972,2.873371,-2.9871075,3.9030795,-0.33152464,3.3087125,-2.3019018,Per QX - I Know You Care (Original).mp3,Favorites,1
129.19921875,0.63672554,3737.061916924784,-160.40497,15.198408,-12.494417,1.1344784,-0.4768707,7.536382,3.649761,10.265193,5.249987,7.5559983,2.9419649,5.9452662,4.0429053,Mr. Rich - Keep On... (Respect to the RM Mix).mp3,Favorites,2
123.046875,0.5649601,2730.1713584399345,-112.177704,59.495342,9.331319,26.66395,10.384825,11.492492,-1.0202134,7.3597264,0.6285344,3.254436,-0.06375255,5.196009,0.6202456,Matt Mason - Complete Control - Sugar Shack - Mastered.mp3,Favorites,3
123.046875,0.60989743,3292.8943595233063,-103.03007,32.796562,24.3209,18.480545,11.330575,22.260738,2.6341805,12.690652,7.0329,7.06443,1.3142678,8.378583,0.705439,"Ebm - 7b0c6980-af90-4778-8276-6b19c7a596e0 - Artful, Ridney, Terri Walker, Michael Gray - Missing You (Michael Gray Remix).m4a",Favorites,1
86.1328125,0.51600707,3778.128821755234,-155.30116,33.128952,37.428402,21.720556,4.2674656,15.259837,-3.7622418,1.1710811,-2.7795186,-1.6963817,-0.72379524,0.7016537,-1.2522631,Scott Morter - Holding On (Orignal Mix)  Master.mp3,Favorites,2
123.046875,0.5449086,3663.862745023213,-120.84357,8.65038,37.54959,36.521175,14.730841,17.942923,2.4212232,10.748176,1.7223947,10.626902,-2.2994466,5.97412,0.7599399,Chocolate Dice - I'm An Addict (4 Ur Love) (Original Mix) [ClapCrate.com].mp3,Favorites,2
123.046875,0.5648482,2982.651412797205,-119.24564,57.3428,13.666855,22.040731,2.8350422,10.510716,-1.1267242,0.8613446,-5.663492,-1.0183008,-5.543452,-1.8056821,-6.228121,"Mirko - Meex, Qubiko - Take Me Away (Qubiko Extended Remix).mp3",Favorites,3
123.046875,0.6287475,2917.3553709461444,-183.19186,33.391407,34.866978,36.382046,25.001442,25.53164,16.208641,17.692911,12.671441,12.350883,9.9406185,8.41324,6.36858,"Ziggy Funk, Taliwa - Everyday (Yass Classic .mp3",Favorites,3
123.046875,0.6016056,3271.243112948415,-87.82783,35.17823,-0.7235398,16.184246,-7.821537,13.051026,-6.141566,0.17968524,-6.127019,0.319225,-3.265037,1.0830821,-5.000743,Paco Caniza - What You Want (Original Mix).mp3,Favorites,1
63.02400915,0.61015797,2679.1184106963337,-156.6983,50.956017,15.525903,40.846466,14.634173,23.13544,4.846514,12.4779625,0.2972227,9.533151,3.2970972,7.967701,3.991324,Around The Bane (Noir Mashup Treatment).mp3,Favorites,3
123.046875,0.48733643,3483.1022952803564,-34.93458,45.303352,25.526615,27.267385,9.469204,14.574651,-0.8373528,3.9278855,-5.1969213,0.92901367,-5.8291116,-0.61412716,-6.870374,Jorge Montia - My Feelings.mp3,Favorites,1
123.046875,0.47880343,2916.285255705423,-148.21251,59.862694,-16.233032,8.274505,-5.642166,-0.6921962,-15.896625,-7.4672866,-9.688283,-0.80880976,-6.343144,-1.9826828,-9.2620125,"partywithray, ZHU, Golf Clap - Lil Mama (Golf Clap Remix).mp3",Favorites,3
123.046875,0.47051215,2782.954964400317,-68.53923,74.08377,-22.177671,-0.33331993,-24.652449,-9.957714,-13.154725,-15.418477,-14.886677,-6.528495,-19.009087,-9.221,-12.477124,Korqi - Feeling (Original Mix).mp3,Favorites,3
123.046875,0.5475744,3408.402627947854,-166.50394,23.747643,13.579141,37.06526,5.6286907,17.939045,-4.4188423,8.036778,1.3067552,4.01284,-2.9828587,1.9593838,-1.8750507,Rhythm Collect - For You.mp3,Favorites,1
123.046875,0.5272984,3154.7558389119376,-163.2105,45.333218,-9.192294,10.103862,-3.328488,4.799337,-4.3663025,-1.3059369,-4.913667,0.952598,-4.3983874,-1.0649592,-4.4455175,Giom - Red Light (Deep Active Sound Remix).mp3,Favorites,1
123.046875,0.6326655,2610.854111381301,-209.20892,29.082207,16.919582,47.81742,17.239632,24.54209,13.506352,17.31703,9.198394,13.846175,7.3097773,10.012357,5.0198793,Black Loops - No Questions (Original Mix) [quality-dance-music.com].mp3,Favorites,3
